,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Most_Important_Issue,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score
8711,Violets,7.0,340.7757022,105501.362,45_and_up,13026.711809999999,No,1388.448147,No,Female,By_16:00,0.520863636,0.606030936,4261.0,980.2412335000001,,11248.23637,134.59614480000002,30.94098703,31.30880441,11.739,113222.7412,No,862623.7259,8.022651428,928.7753903999999,79.38422491,113.5919007,80.0,Healthcare,12.0,721.9539037000001,2.0,Foot_or_bicycle,Hightech,Yes,1.0,826.7069961
6887,Yellows,8.0,1023.525676,195830.0228,Below_30,116751.7097,Yes,515.2772873,No,Male,After_16:00,0.598860842,0.74987109,3538.0,286.0507861,19.22636973,6311.968016,450.3172077,9.86276709,16.91303598,10.462,41861.74995,Maybe,329460.668,0.956849691,573.9866444,58.76880547,341.1752255,60.0,Financial,8.0,247.1353337,3.0,Public_or_other,Public_Sector,Yes,0.0,400.8658308
2442,Blues,3.0,1387.489763,66838.32627,Below_30,214375.5902,No,,Yes,Female,By_16:00,0.39485791,0.019915908,5982.0,76.8141821,1.792091224,1598.792027,150.72404939999998,10.88135217,8.764370035,,31088.540610000004,No,20884.98013,,144.51636630000002,44.60953812,462.4965877,80.0,Healthcare,13.0,730.5015582999999,0.0,Motorcycle_or_truck,Services_or_Retail,No,0.0,977.6794702999999
3452,Turquoises,2.0,402.2855073,51328.097539999995,45_and_up,18125.60954,No,686.6384515999999,Yes,Female,After_16:00,0.8608333229999999,0.00014649200000000002,5590.0,428.97573380000006,47.01996848,4685.687984,719.2058426,52.92570444,20.71172938,4.41,52890.22538,Yes,146515.6684,9.813974684,382.77365160000005,46.77615364,134.0951691,70.0,Social,9.0,139.24778,5.0,Car,Industry_or_other,Yes,2.0,524.5658521
7787,Purples,1.0,282.9718305,49301.38377,45_and_up,9001.330259,No,1312.775446,No,Male,After_16:00,0.66185854,0.956012335,4336.0,925.1171114,76.73983369,7077.049594,,59.45506054,30.41573789,11.664000000000001,102578.4421,Maybe,273195.9892,5.3005133639999995,522.6815371,81.97383196,94.32394349,80.0,Healthcare,14.0,554.8291115000001,2.0,Car,Public_Sector,Yes,0.0,855.8037837000002
3360,Browns,2.0,265.75391119999995,25022.44231,45_and_up,7945.822561,Yes,655.2058331000001,Yes,Male,By_16:00,,0.040699959,9544.0,464.0116398,69.20158144,3752.716493,923.1862149,90.87780393,21.54092941,6.456,51552.9372,Yes,79788.91748999999,2.55812479,282.4693213,80.85230987,88.58463706,70.0,Social,9.0,234.99991580000003,1.0,Car,Public_Sector,Yes,6.0,418.6968502
800,Yellows,1.0,866.2404136,88268.71421,30-45,83673.46394,No,661.8127272999999,Yes,Male,After_16:00,0.7537255540000001,0.9506375090000001,3964.0,338.4902613,18.488068600000002,3733.9395200000004,731.3597437000001,65.91784097,18.39810483,10.036,47299.7387,Yes,93449.9831,3.0966679310000003,305.6958997,71.68897653,288.7468045,70.0,Social,11.0,295.484153,4.0,Public_or_other,Hightech,No,1.0,653.2038042
4649,Turquoises,4.0,516.3913622,77447.43668,45_and_up,29811.02367,Yes,701.0473829,Yes,Male,By_16:00,0.11381512199999999,0.261357964,6535.0,426.94713960000007,67.62413406,,915.0560175,61.39695793,20.66269923,3.465,54307.5275,Yes,202441.0904,1.805525825,449.93454010000005,62.86200208,172.1304541,70.0,Social,,98.71419791,1.0,Public_or_other,Hightech,No,0.0,543.6030065
8979,Turquoises,7.0,349.9465583,50379.96434,45_and_up,13733.6037,Yes,686.1317522,Yes,Female,By_16:00,0.997989448,0.330190225,,449.697077,42.55709695,5218.336274,235.54312480000002,65.63934577,21.20606227,2.77,,Maybe,186532.6103,5.577086962,431.89421200000004,36.63794904,116.6488528,100.0,Education,16.0,87.88817287,2.0,Motorcycle_or_truck,Student_or_Unemployed,No,0.0,476.4299234
6225,Browns,4.0,649.3656229,203697.0261,30-45,47079.31211,Yes,1312.3658619999999,No,Male,After_16:00,0.9633504740000001,0.792207744,8124.0,854.3228685,6.0170376910000005,11119.23134,937.6157599,87.90206707,29.22880204,7.876,105014.8185,No,885591.2144,1.7632039869999998,941.0585606000001,0.260431808,216.4552076,80.0,Healthcare,12.0,692.1488417,4.0,Car,Industry_or_other,Yes,1.0,898.7388493999999
2422,Purples,3.0,495.7706679,1192.5087,45_and_up,27485.09635,Yes,8.838963405,Yes,Male,After_16:00,0.361698526,0.13843945,7123.0,8.164652709,11.74889046,88.49021228,771.7695872,37.78982554,2.8573856419999997,8.877,811.2274357000001,Maybe,52.07196478,0.9700235979999999,7.216090686,13.93410412,165.2568893,90.0,Environment,11.0,856.2721662999999,2.0,Foot_or_bicycle,Public_Sector,,0.0,1.538333797
4459,Browns,2.0,860.1798438999999,120261.7924,45_and_up,82508.87816000001,No,634.0332940000001,Yes,,By_16:00,0.133820683,0.0029270240000000003,7381.0,446.06639850000005,14.797199800000001,5086.434485,572.8345951,33.39909285,21.12028405,8.619,51584.6286,Yes,175921.6665,4.889866509,419.4301688,55.84420839,286.7266146,80.0,Healthcare,12.0,153.2947241,2.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,381.2610369
3479,Reds,7.0,69.60179348,14339.36671,30-45,571.4683372999999,No,791.612942,No,Female,After_16:00,0.413945605,0.079681605,3089.0,474.59805439999997,71.75843148,7129.798358,369.10106060000004,25.23311705,21.7852715,8.911,62397.62702000001,Maybe,381998.4416,6.865839417999999,618.0602249,40.70107036,23.20059783,50.0,Other,9.0,160.2480296,1.0,Foot_or_bicycle,Industry_or_other,No,2.0,605.3373412000001
7020,Pinks,6.0,459.9680255,107205.5369,30-45,23671.165390000002,Yes,891.2778286,No,Male,After_16:00,0.08230549200000001,0.17286665,3190.0,647.7154697999999,43.69846536,8287.582411,24.13847041,73.55997453,25.45025481,6.81,74670.86507999999,No,488901.82200000004,0.8749086709999999,699.2151472,49.56578845,153.3226752,70.0,Social,6.0,249.08557889999997,3.0,Car,Services_or_Retail,No,2.0,476.82478210000005
2905,Khakis,1.0,464.35050240000004,55149.7225,45_and_up,24122.71562,Yes,631.3179987999999,Yes,Male,By_16:00,0.627881465,0.602108858,7813.0,425.9371972,57.09081709,4414.897728,471.9108638999999,16.23980892,20.63824598,2.187,49899.95269,Maybe,126951.3528,0.20627418100000003,356.30233339999995,17.51480419,154.7835008,70.0,Social,6.0,178.3427283,0.0,Public_or_other,Public_Sector,Yes,1.0,
5702,Turquoises,7.0,305.1837628,41805.24158,30-45,10460.29782,Yes,660.0543556,Yes,Female,After_16:00,0.7535139190000001,0.777642045,7932.0,398.0207985,48.30749489,4905.556585,942.6278856,23.38556598,19.9504586,2.068,50821.90176,No,168881.1344,3.584339377,410.95149879999997,62.66041738,101.7279209,70.0,Social,12.0,137.0796314,3.0,Car,Hightech,Yes,1.0,521.4809740000001
8378,Turquoises,6.0,157.1408012,24418.79534,30-45,2806.0726449999997,No,697.8738182999999,Yes,Female,By_16:00,0.467703424,0.27763808100000004,9887.0,444.67063310000003,54.24021035,5551.172278,903.9549948999999,65.0147507,21.08721492,0.113,55047.152539999995,Yes,217326.6838,2.098595579,466.1831012,42.73823337,52.38026707,100.0,Education,14.0,64.87948661,2.0,Foot_or_bicycle,Student_or_Unemployed,No,0.0,502.1038768
7770,Yellows,8.0,-111.1225135,-9087.184911,Below_30,1344.9828300000001,Yes,691.2421571000001,Yes,Female,By_16:00,0.764639242,0.7588822209999999,4913.0,525.7624496999999,87.93716885,3504.813065,540.5881528,22.84627522,22.92951046,9.087,55133.647110000005,Maybe,60186.22822999999,7.6273673539999995,245.32881650000002,42.45771195,-37.04083784,60.0,Financial,10.0,279.7850776,1.0,Public_or_other,Public_Sector,No,0.0,387.0461415
562,Turquoises,6.0,119.9571064,15581.873019999999,,1648.842077,Yes,599.7807008999999,Yes,Female,By_16:00,0.8181586040000001,0.514233491,6137.0,369.7785217,28.16992481,4636.418218,474.4534956,28.93108099,19.22962614,3.863,46695.47103,Maybe,151855.2701,9.184623461000001,389.68611739999994,71.81865869,39.98570214,100.0,Education,14.0,176.2406785,3.0,Motorcycle_or_truck,Hightech,Yes,0.0,456.02283930000004
681,Turquoises,4.0,751.6110335,105735.6883,Below_30,63029.33098,Yes,777.7874482999999,Yes,Female,After_16:00,0.643081128,0.498853239,3824.0,494.15139010000007,21.61493958,5208.6647840000005,157.41274740000003,1.9958542890000002,22.22951619,6.176,60085.71516,Maybe,178114.5544,7.4559839839999995,422.0362004,,250.53701119999997,60.0,Financial,11.0,113.07810819999999,1.0,Car,Hightech,Yes,1.0,581.6951544
5753,Browns,9.0,360.5498791,117431.1412,Below_30,14574.207209999999,Yes,1171.57856,No,Male,By_16:00,0.30332276,0.6566656120000001,5015.0,678.2610409,47.81356158,11127.52588,36.495519099999996,,26.04344526,10.985,92189.53465,Maybe,954725.1513,9.190059821,977.1003793,86.34019479999999,120.18329299999999,60.0,Financial,11.0,664.5429647999999,2.0,Public_or_other,Services_or_Retail,Yes,0.0,926.8671707000001
4066,Blues,4.0,1427.140666,376112.6536,45_and_up,226789.1003,Yes,1230.188075,No,Male,After_16:00,0.15042018,0.150833808,6054.0,960.8987703,10.43403733,9828.081677,203.4022228,99.88995823,30.99836722,7.946000000000001,103483.1363,,625093.2885,2.607771612,790.6284137,10.03164647,475.71355530000005,90.0,Environment,11.0,549.6981512,3.0,,Public_Sector,No,1.0,572.6326802
6474,Browns,4.0,51.09602155,16781.02589,30-45,317.12127589999994,Yes,1458.162533,No,Female,By_16:00,0.873234918,0.210936433,4987.0,970.4669116,74.85519801,11793.575209999999,121.2400433,56.63066765,31.15231792,11.013,116752.7746,Yes,970745.4228,7.470059786,985.2641386,30.92918706,17.03200718,60.0,Financial,9.0,824.6285241,3.0,Motorcycle_or_truck,Public_Sector,No,0.0,972.4317979
9640,Khakis,3.0,562.5988737,88078.91766,30-45,35366.14325,Yes,611.0535794,Yes,Female,After_16:00,0.253793565,0.362512335,9528.0,382.2880939,18.14668931,5461.292896,905.8162409,2.72750787,19.55218898,0.47200000000000003,48688.713789999994,Maybe,220591.4784,6.217090355,469.6716708000001,38.1103355,187.5329579,60.0,Financial,5.0,135.53373259999998,1.0,Foot_or_bicycle,Hightech,No,0.0,440.0542556
2981,Oranges,6.0,43.998306299999996,5400.131204,Below_30,239.760653,Yes,700.0681631,Yes,Male,After_16:00,0.128769852,0.46141988899999997,6488.0,502.5944819,76.47541265,4687.238336,752.2756509,72.20987519,22.41861909,5.5120000000000005,56169.023720000005,No,135574.8758,0.176975986,368.2049372,69.30925676,14.666102100000002,50.0,Other,8.0,153.2578158,2.0,Car,Services_or_Retail,No,0.0,421.82527139999996
140,Greys,3.0,119.09523970000001,19516.80085,30-45,1625.6624259999999,Yes,695.2987703,Yes,Male,After_16:00,0.405884048,0.984177959,3618.0,427.6964107,49.34514302,5771.660064,156.9453464,61.98744096,20.68082229,8.382,54588.99627,No,241696.836,4.337904032,491.62672419999996,17.6456244,39.69841323,30.0,Military,6.0,76.16112478,1.0,Motorcycle_or_truck,Public_Sector,Yes,0.0,522.4186565
7575,Greys,10.0,320.0918616,52088.03619,30-45,11501.00838,Yes,895.5245031,Yes,Female,By_16:00,0.159658208,0.986701444,3871.0,666.9818274,78.59309176,6215.815628,750.1613942,38.18730435,25.82599132,8.129,72993.12212999999,No,238324.7868,7.773444345,488.1851973,18.50518617,106.69728719999999,40.0,Foreign_Affairs,6.0,167.5521379,2.0,Foot_or_bicycle,Student_or_Unemployed,Yes,1.0,492.8446773
9838,Greens,3.0,145.34170869999997,12504.81263,30-45,,No,782.6476065,Yes,Female,By_16:00,0.637343394,0.15312130699999998,5761.0,478.7240903,63.67625706,3538.568095,949.2178138,51.18119647,21.879764399999996,4.239,57681.12847999999,No,66621.80013999999,1.844316109,258.1119915,16.35480172,48.44723625,100.0,Education,16.0,286.45625739999997,3.0,Foot_or_bicycle,Student_or_Unemployed,Yes,0.0,651.9694521
4288,Yellows,7.0,21.86680363,3889.8166189999997,Below_30,70.41750132,No,676.4065324,No,Female,By_16:00,0.306078521,0.681920393,3802.0,333.88948519999997,69.78854069,6004.384199,25.35849786,67.03261891,18.27264308,10.198,50620.2251,Yes,284793.5536,8.823260285,533.6605228,17.84753315,7.288934544,90.0,Environment,15.0,223.1006668,1.0,Motorcycle_or_truck,Hightech,Yes,1.0,645.079887
323,Greens,1.0,390.91932,38770.01752,30-45,17120.07475,Yes,833.3954857000001,Yes,Male,After_16:00,0.08804537800000001,0.820413355,6509.0,526.8435211,84.86021550000001,4028.982624,229.4439801,64.3067461,22.95307215,3.491,62361.718779999996,,88523.83797000001,9.079519622000001,297.52955810000003,79.73744471,130.30643999999998,60.0,Financial,12.0,258.81513309999997,1.0,Foot_or_bicycle,Student_or_Unemployed,Yes,0.0,658.9667218
8947,Blues,5.0,1048.259924,191246.2852,30-45,122453.7386,Yes,1100.308581,No,Male,After_16:00,0.459125857,0.473270879,7296.0,999.0717225999999,64.78625517,7471.393376999999,136.68561330000003,94.86211648,31.60809584,6.704,95965.19312000001,Yes,299564.6482,0.12678124,547.3249932,33.25695524,349.4199745,80.0,Healthcare,10.0,542.4338881,2.0,Foot_or_bicycle,Services_or_Retail,No,0.0,292.8230618
276,Browns,7.0,882.5686198999999,32274.37572,45_and_up,86851.67496,Yes,172.9110913,Yes,Female,After_16:00,0.48886981,0.374638185,3636.0,124.66918490000002,90.92436279,1346.398983,33.22524088,83.42779411,11.16553559,12.364,,No,12035.419890000001,7.840953448,109.70606129999999,71.05932673,,90.0,Environment,11.0,673.5144419,1.0,Public_or_other,Public_Sector,Yes,0.0,99.47643745
8880,Browns,10.0,551.4536272,149251.1581,30-45,33982.82932,Yes,1227.1371470000001,No,Male,By_16:00,0.102350435,0.6995478409999999,4204.0,798.8881604,15.91178246,9717.289047,979.1596257000001,6.4830020070000005,28.26460968,11.796,97353.58755,No,659264.8691,3.9893923489999996,811.9512725999999,79.31112975,183.8178757,100.0,Education,12.0,558.4644761,3.0,Public_or_other,Hightech,Yes,2.0,853.8853517000001
6966,Violets,,124.69050279999999,33736.660339999995,45_and_up,1779.0881120000001,Yes,1306.157246,No,Female,By_16:00,0.034504232,0.292288076,9568.0,927.4238006,60.8541853,9971.743332,469.2991369,66.66829565,30.45363362,6.432,105946.7427,Maybe,658839.963,1.990428404,811.6895731000001,34.40741186,41.56350095,90.0,Environment,15.0,598.8201432999999,3.0,Motorcycle_or_truck,Services_or_Retail,Yes,0.0,780.6137359
6666,Browns,7.0,89.73139123,28739.918939999996,30-45,934.5463051,No,1104.86746,No,Male,By_16:00,0.466430798,0.403217314,4153.0,592.941025,82.4233945,10794.53245,277.10662389999993,72.68103719999999,24.35038039,11.847000000000001,85626.15324,No,923261.6248,6.81616009,960.8650398,28.71308587,29.91046374,60.0,Financial,11.0,650.9807615,2.0,Foot_or_bicycle,Services_or_Retail,No,0.0,950.2680676000001
1160,Greys,9.0,666.7183418,139774.734,Below_30,49622.61137,Yes,866.9251914999999,No,Female,After_16:00,0.240691194,0.44464465700000005,5459.0,,78.90366295,7511.564418000001,504.73617649999994,55.21955839,24.72032457,6.541,71265.63011,Maybe,395562.4449,8.257625909,628.9375525,28.86481716,,30.0,Military,7.0,170.3888584,1.0,Car,Services_or_Retail,Yes,1.0,508.09286839999993
6982,Greens,8.0,804.6282062000001,84204.56346,30-45,72214.49276000001,Yes,855.5174932,Yes,Female,After_16:00,0.607481159,0.9598761490000001,9222.0,540.4386091,21.55213491,4220.385483,482.6618508,9.645768627999999,23.24733553,0.778,64107.72524,Yes,98565.12147,2.310900353,313.9508265,43.49200495,268.2094021,100.0,Education,,258.9095345,3.0,Car,Hightech,Yes,1.0,675.4553247
6832,Browns,8.0,733.1563914,190387.7849,Below_30,59978.64038,Yes,1238.837691,No,Male,After_16:00,0.074511762,0.203715466,8247.0,769.3300707000001,16.55788394,9329.131062999999,808.0227666000001,73.3456142,27.73679994,7.752999999999999,96342.85848,Yes,606914.3718,7.310619392,779.0470921,21.58215328,244.38546380000003,90.0,Environment,11.0,584.3267557999999,0.0,Motorcycle_or_truck,Hightech,Yes,0.0,937.0718372000001
3607,Yellows,7.0,-295.5858541,-27396.93567,45_and_up,9619.359955,No,874.5125252999999,Yes,Male,After_16:00,0.42237471600000004,0.114453988,6618.0,577.7927981,25.4034075,3936.1925119999996,494.30227750000006,26.96227992,24.03732094,7.382000000000001,65978.33075,Maybe,77317.74818,9.793252139,278.0606915,38.34718729,-98.52861804,100.0,Education,15.0,280.7774972,3.0,Car,Public_Sector,No,0.0,653.3858757
6633,Browns,1.0,438.10154349999993,123062.1996,Below_30,21481.91856,No,1292.963346,No,Male,After_16:00,0.176142733,0.804284598,4729.0,796.9409918,77.23115666,10020.8461,239.3531525,17.43101759,28.23014332,11.270999999999999,100687.6717,Maybe,710137.2429,5.284148233,842.6964121,39.48876844,146.03384780000002,80.0,Healthcare,12.0,662.4205887999999,3.0,Public_or_other,Student_or_Unemployed,Yes,1.0,
8396,Khakis,8.0,178.98725430000002,18456.99784,45_and_up,3629.26655,Yes,555.1865535000001,Yes,Female,By_16:00,0.411325567,0.8160326459999999,5521.0,363.7204341,99.59035257,3821.0127409999996,536.4516284,3.530555218,19.071456,4.479,43414.219339999996,Yes,95701.86931000001,6.54937489,309.3571873,76.64710865,59.66241809,90.0,Environment,9.0,257.28234269999996,3.0,Car,Student_or_Unemployed,Yes,0.0,393.8048883
4494,Yellows,10.0,79.57926096,14487.650290000001,45_and_up,740.1773954,No,536.3468247999999,No,Female,After_16:00,0.896867627,0.289720741,4026.0,317.8532703,93.24791029,6097.299215,673.7571524,92.80007649,17.82843993,9.974,43713.46509,No,298289.9455,2.038975081,546.1592674999999,19.13769678,26.52642032,100.0,Education,13.0,217.06719480000004,2.0,Public_or_other,Hightech,Yes,0.0,391.32590960000005
2297,Khakis,1.0,885.8376659,101108.8728,Below_30,87495.09815,Yes,633.5909717999999,Yes,Male,After_16:00,0.72439293,0.6776983059999999,8136.0,429.0691401,6.3586274629999995,4282.316661,951.3613812000001,22.26272335,20.71398417,1.864,49953.2347,Maybe,117249.9758,0.09395350699999999,342.4178381,46.86695326,295.279222,70.0,Social,7.0,187.8406871,3.0,Car,Student_or_Unemployed,Yes,0.0,426.3739237
8758,Turquoises,3.0,173.32759240000001,21524.871759999998,30-45,3405.8263420000003,Yes,673.5492611000001,Yes,Female,By_16:00,0.529913152,0.014545206000000001,7292.0,426.2918001,11.228974000000001,4578.165567,177.6597716,33.00602706,20.64683511,2.708,52057.85113,Maybe,138799.6099,9.843724046,372.5581967,10.85533604,57.77586415,80.0,Healthcare,12.0,,2.0,Public_or_other,Student_or_Unemployed,Yes,2.0,505.2616425
6342,Turquoises,10.0,300.5574123,34084.2968,Below_30,10147.38115,No,668.3191127,Yes,Female,After_16:00,0.367543523,0.9970216470000001,3499.0,454.24148719999994,67.00876509,4310.591397,749.1739599,97.10865312,21.31294178,6.501,52495.01504,Yes,115743.4172,6.531860572,340.21084229999997,86.25516004,100.1858041,70.0,Social,12.0,173.29513169999998,3.0,Public_or_other,Services_or_Retail,Yes,0.0,450.96137989999994
8751,Turquoises,8.0,369.2014412,44480.2449,30-45,15278.58983,No,591.6507686000001,Yes,Female,By_16:00,0.560182949,0.79970806,3766.0,355.99515299999996,50.86631097,4326.297289,20.24267032,74.38878226,18.86783382,6.234,45439.08892,Maybe,130632.1497,6.047672778,361.4306983,97.49520009,123.06714709999999,80.0,Healthcare,11.0,202.0530877,0.0,Foot_or_bicycle,Services_or_Retail,Yes,0.0,470.22412199999997
9164,Reds,8.0,266.2716345,48430.07041,45_and_up,7976.599807,Yes,781.4639782,No,Male,After_16:00,0.307394125,0.020174051999999998,6961.0,436.90225769999995,28.75982737,6330.270483,13.69247283,80.22558843,20.902207,5.039,59577.787939999995,Maybe,297730.2086,4.6560048169999995,545.6465968,89.4897013,88.75721151,50.0,Other,7.0,184.60548380000003,3.0,Motorcycle_or_truck,Hightech,No,0.0,667.3745732000001
2316,Greens,2.0,210.37806030000002,20346.278309999998,45_and_up,4997.784715999999,No,826.7977083,Yes,Male,After_16:00,0.42810855200000003,0.843262759,8141.0,507.70005589999994,95.70929725,3916.787967,964.7541031999999,40.57588524,22.53220042,1.859,61227.63767999999,Maybe,84180.51487,3.384549629,290.1387855,36.34707569,70.12602011,70.0,Social,12.0,277.70246160000005,3.0,Motorcycle_or_truck,Hightech,Yes,0.0,681.7075589
3594,Violets,1.0,387.5561253,17791.300069999998,Below_30,16828.04651,No,269.4517474,Yes,Female,By_16:00,0.846573638,0.99502764,7525.0,155.3892201,52.61239579,1687.9699420000002,383.3037184,9.574484453,12.46552125,8.475,20100.52174,No,18966.564309999998,6.238213705,137.71915009999998,,129.1853751,90.0,Environment,11.0,567.4600068,4.0,Motorcycle_or_truck,Hightech,Yes,0.0,231.65906850000002
9563,Khakis,3.0,,8169.764823,45_and_up,290.71493010000006,No,679.7086843999999,No,Male,By_16:00,0.389024319,0.8234311990000001,5772.0,442.48132869999995,66.57104527,5908.7976929999995,544.1756757999999,37.0828768,21.03524016,4.228,54575.93422,No,252389.1847,1.5288472359999998,502.38350360000004,,16.26200853,70.0,Social,7.0,68.71869152,0.0,Car,Student_or_Unemployed,No,1.0,462.47427639999995
9779,Turquoises,1.0,524.4264148,59349.908070000005,45_and_up,30742.927089999997,Yes,605.9556113,Yes,Female,By_16:00,0.7919240590000001,0.353024247,9242.0,378.37776510000003,78.38262420000001,4151.888178,688.5618009,73.62708631,19.45193474,0.758,46689.304339999995,No,115269.2569,5.175826726,339.5132647,70.11807628,174.8088049,70.0,Social,10.0,204.7492356,3.0,Public_or_other,Hightech,No,0.0,462.9285925
