,Avg_education_importance,Is_Most_Important_Issue__6,Overall_happiness_score,Avg_monthly_household_cost,Avg_Satisfaction_with_previous_vote,Avg_size_per_room,Number_of_differnt_parties_voted_for,Phone_minutes_10_years,Political_interest_Total_Score,Avg_monthly_expense_on_pets_or_plants,Married,Weighted_education_rank,Is_Most_Important_Issue__5,Is_Most_Important_Issue__3,Avg_environmental_importance,Last_school_grades,Avg_Residancy_Altitude,Vote
3754,-0.07110229,0,-0.080613256,-0.178558223,-0.422179647,-0.210633348,0.081462816,-0.335108485,-0.959719022,-0.858101595,1,-0.124724092,0,0,-0.183996165,0.428571429,-0.050064251,9
3275,-0.496326667,0,-0.477290911,-0.935229717,0.642058092,-0.63430882,0.081462816,-0.876344766,0.865190463,-0.992739914,1,-0.853729903,0,0,-0.915995983,0.142857143,-1.501292208,1
5158,0.073885423,0,-0.060571878,-0.044270408,-1.097226164,-0.055025024,-1.803128103,-0.299111367,-1.141047263,-0.929659222,1,-0.078144945,0,0,-0.062227559,-0.142857143,0.062271364,11
2615,0.277917098,0,0.062830703,0.219132601,-0.506866189,0.1735553,-1.426209919,-0.197035778,-1.161106638,-0.566890802,-1,0.042683587,0,1,0.207247167,-0.714285714,0.32696449,8
785,-0.936258915,0,-0.426413736,-1.034831807,1.507572897,-1.021312451,-0.295455367,-0.541820486,0.336272547,-0.898222781,1,-0.465743528,0,0,-1.04491386,0.428571429,-0.822375949,10
1909,2.024397419,0,-0.062666813,1.565406392,1.052038789,2.589546531,-0.295455367,-0.614498782,1.208015637,0.199437928,1,-0.65876112,0,0,1.474145896,-0.142857143,-0.638599791,0
5237,0.340019264,0,0.266852155,0.210973622,-1.623383345,0.245358232,0.081462816,-0.506974658,-0.319198841,-0.860120732,1,-0.394644173,0,0,0.353884926,0.428571429,-0.599286792,2
2748,-1.651108638,0,-0.870051552,-1.557897548,2.000100043,-1.53883811,1.212217368,-0.461957512,1.156040753,-0.962922378,1,-0.313607397,0,0,-1.724642971,1,-0.611966676,7
9858,0.774800121,0,-0.100058582,0.656743597,-1.129633288,0.777187539,-1.426209919,0.090227018,-0.455995322,-0.973138109,-1,0.324846869,0,0,0.488016923,-0.142857143,0.95574151,6
8599,1.706748533,0,0.761661259,2.118952345,0.095111434,2.088922438,1.212217368,0.538635453,1.53203529,-0.818276061,-1,0.672726758,0,0,2.108523619,0.714285714,1.817546956,7
2347,-2.853876579,0,-0.990118498,-2.231327359,2.060634106,-2.098569391,0.835299184,-0.662875304,2.253017595,-0.994329357,1,-0.93678284,0,0,-2.282495168,0.428571429,-1.882660153,1
2064,-2.527067049,0,-0.867924576,-1.983452052,1.195119301,-1.985086617,-0.295455367,-0.608712133,1.675068409,-0.807517044,1,-0.639586648,0,0,-2.055091373,0.142857143,-1.300071162,7
3894,-0.668255998,0,-0.992290568,-1.054206552,0.026628454,-0.79176685,-0.295455367,-0.37321634,0.991280194,-0.993972523,1,-0.176901365,0,0,-1.344689623,0.142857143,-0.237969093,7
4761,-0.693205022,0,0.057070285,-0.632361556,-0.735550426,-0.81395353,-1.426209919,-0.518544893,-0.115461581,-0.88209972,1,-0.417289416,0,0,-0.48824987,-0.142857143,-0.698578626,11
9354,0.320440207,0,-0.098014918,0.130681128,-0.464064327,0.222608524,-1.049291735,-0.294048226,-1.203398881,-0.937239293,1,-0.07178086,0,0,0.078284531,-0.142857143,0.116733966,9
627,0.073085956,0,-0.085108858,-0.049189474,-0.085573571,-0.0558986,0.081462816,-0.28163164,-1.140277425,-0.947148725,1,-0.056355556,0,0,-0.080341737,0.142857143,0.10358209,9
1443,0.215381597,0,-0.104618889,0.016335905,0.314318116,0.102302418,0.458381,-0.352972887,-1.055005344,-0.989174237,1,-0.148785756,0,0,-0.015170197,0.714285714,-0.048086261,9
6824,0.990365348,0,0.086720487,0.937454811,1.699569823,1.059774784,0.835299184,0.128709456,-0.303731214,-0.640397794,-1,0.304326959,0,0,0.821732855,1,0.959825802,10
766,-0.474109424,0,0.103495415,-0.441338205,-1.096920436,-0.613379932,-0.295455367,-0.475165371,-0.344221891,-0.927823658,1,-0.336356935,0,0,-0.309824018,0.714285714,-0.514041789,11
6278,-0.296224827,0,-0.013345265,-0.355973092,-0.380906422,-0.441010608,0.081462816,-0.434061435,-0.606617903,-0.830078847,1,-0.267877716,0,0,-0.292806853,0.714285714,-0.357494457,9
1334,-0.36436941,0,-0.194417359,-0.554812184,-0.103917226,-0.508050834,-1.049291735,-0.528644218,-0.208466591,-0.835644267,1,-0.437800729,0,0,-0.520750349,0.714285714,-0.690920793,6
1546,0.160586656,0,-0.015474004,0.074603755,-0.279404863,0.040736103,-1.049291735,-0.230340315,-1.26738976,-0.825477396,-1,0.004858426,0,0,0.050489335,0.428571429,0.23475608,11
1242,-2.030909457,0,-0.77290218,-1.813367576,1.717302023,-1.757735642,0.458381,-0.633944056,1.523304597,-0.788298549,1,-0.73309844,0,0,-1.847802743,0.428571429,-1.443246673,7
7815,0.044041831,0,-0.06317594,-0.068244944,-1.709904253,-0.087518107,0.081462816,-0.29971075,-1.114401006,-0.709864493,1,-0.078901246,0,0,-0.084742395,-0.142857143,0.05587546,9
1856,-0.261595444,0,-0.211699389,-0.46101517,-1.105480809,-0.406462493,-2.180046286,-0.482322793,-0.396566191,-0.992552059,1,-0.349017058,0,0,-0.45761304,-0.142857143,-0.506552745,4
3263,0.213162108,0,-0.076912847,-0.020044799,-1.48458302,0.099792916,0.081462816,-0.44263523,-0.795136189,-0.918479048,1,-0.281622754,0,0,-0.01545151,0.142857143,-0.301128685,9
1425,-0.148053569,0,-0.005234284,-0.234285679,0.221682656,-0.290918374,0.081462816,-0.408963602,-0.762205591,-0.966580383,1,-0.229049359,0,0,-0.186146418,-0.142857143,-0.260742632,9
5459,0.393913904,0,0.761232263,0.945992813,1.177692828,0.308514611,0.835299184,0.762440058,1.207226531,-0.784577054,-1,0.821671996,0,0,1.031080556,0.714285714,1.829211906,1
9511,-0.119415035,0,-0.03198448,-0.197158303,-1.550620179,-0.261225721,0.458381,-0.436085464,-0.706610048,-0.943155367,1,-0.271099158,0,0,-0.198206,0.142857143,-0.336192342,9
3669,-0.022194709,0,0.080558722,-0.1218064,-0.545693593,-0.158776875,1.966053735,-0.446536186,-0.677967102,-0.987263967,1,-0.287964357,0,0,-0.039902346,1,-0.352640011,9
6988,-0.015266255,0,0.088773657,-0.083695089,0.225962843,-0.1513785,0.458381,-0.395373961,-0.814969188,-0.974228769,1,-0.208819824,0,0,-0.014606265,-0.142857143,-0.200976219,9
646,-0.035472233,0,-0.006077207,-0.190120422,-0.938553545,-0.172918766,-0.295455367,-0.471326617,-0.629673457,-0.972783161,1,-0.329665392,0,0,-0.131063157,0.714285714,-0.434114101,6
501,0.833423423,0,-0.134665018,0.684290134,0.273656346,0.852796884,-1.803128103,0.067759068,-0.433557462,-0.970312411,-1,0.304978724,0,0,0.501376263,0.142857143,0.929487314,6
7515,-1.240729001,0,-0.298998951,-0.64346888,1.347065913,-1.258587473,1.212217368,0.854029986,1.075262915,0.625044178,-1,0.879225569,0,0,-0.850433611,0.714285714,1.69959103,0
9757,-0.312414968,0,-0.247689635,-0.545200014,-0.536521765,-0.457051802,-1.803128103,-0.527170695,-0.192562304,-0.924565975,1,-0.434761695,0,0,-0.534914426,0.142857143,-0.677359659,4
7590,-0.769279237,0,0.206971047,-0.623057419,-0.342690474,-0.880568469,1.966053735,-0.544414066,0.098624972,0.054418547,1,-0.471417642,0,0,-0.408595576,1,-0.811695266,12
9528,0.8970352,0,0.371245151,1.207207315,0.808985355,0.935888663,1.212217368,0.866739757,0.926330442,-0.969284848,-1,0.887073497,0,0,1.092117074,0.428571429,2.049324407,1
3596,-3.693066227,0,-0.996553769,-2.366019502,0.926690477,-2.258021151,1.589135552,-0.664592003,2.420328793,-0.816799074,1,-0.995852723,0,0,-2.39696952,0.714285714,-2.01933987,1
203,0.72508389,0,0.203634087,0.571747324,-1.164180506,0.713792427,-1.049291735,-0.083777646,-0.777342112,-0.820681703,-1,0.162139924,1,0,0.568589189,-1,0.636596458,3
2469,0.456686511,0,-0.074515356,0.314577671,-0.785078295,0.383062219,-0.672373551,-0.147284826,-1.079074662,-0.994898221,-1,0.096760601,0,1,0.22698302,-0.714285714,0.461784439,3
6490,0.13140709,0,-0.098237057,-0.077089612,0.113760817,0.008281058,-0.295455367,-0.413487771,-0.864437863,-0.909983476,1,-0.235902838,0,0,-0.082802641,0.142857143,-0.228129935,9
266,-0.204692279,0,-0.975073411,-0.711587614,0.874105332,-0.348990494,-0.672373551,-0.314660572,0.814752036,-0.811120856,1,-0.09797003,0,0,-1.041977013,0.142857143,-0.020286148,7
4500,-0.64366708,0,-0.526589033,-1.089302207,1.12296759,-0.769736145,0.458381,-0.663625017,1.141348716,-0.701095986,1,-0.952499074,0,0,-1.059631699,-0.142857143,-1.709815685,1
6335,-0.22621217,0,-0.13432493,-0.354771322,-1.657930563,-0.37082819,-0.672373551,-0.410473648,-0.669771005,-0.964006785,1,-0.231330073,0,0,-0.348148654,-0.142857143,-0.277272277,9
9355,1.989009806,0,0.840733898,2.179497167,1.158126262,2.53242762,1.212217368,-0.066503491,1.234684034,-0.782918379,-1,0.179296502,0,0,2.185769038,0.428571429,0.94669391,7
7957,0.812769373,0,0.620694935,1.130749473,0.163594414,0.826052589,0.835299184,0.359670243,0.623964579,-0.755366895,-1,0.543314741,0,0,1.181774679,0.714285714,1.37872853,1
4511,-0.110364179,0,0.077564636,-0.064638715,-0.437771754,-0.114660737,1.212217368,-0.396572737,-0.839610146,-0.992971491,1,-0.210583476,0,0,-0.001904776,1,-0.198728785,9
9415,0.334626073,0,0.445008407,0.725105556,0.489805752,0.239081345,0.835299184,0.699464598,0.691197227,-0.96792877,-1,0.781020639,0,0,0.706448271,0.428571429,1.741298646,1
9631,0.912131418,0,0.385527566,1.05644444,0.136996114,0.955768065,0.081462816,0.1990644,0.120705256,-0.961769746,-1,0.419560991,0,0,1.036207876,0.428571429,1.158556865,1
6045,-0.085263662,0,0.008135282,-0.142157002,-1.746285836,-0.22552814,-0.295455367,-0.330407313,-0.964289642,-0.992112278,1,-0.118501199,0,0,-0.115070272,0.142857143,-0.040500606,9
9494,0.556389553,0,0.190292225,0.78470357,0.975606892,0.503652253,0.081462816,0.719083581,0.508328477,-0.925752826,-1,0.793783702,0,0,0.651255419,0.714285714,1.805939339,1
9850,-3.421371527,0,-0.28749586,-1.797131701,0.21740247,-2.227189541,0.081462816,-0.542631763,1.070908117,0.703572016,1,-0.467511905,0,0,-1.671372375,0.428571429,-1.00971747,0
8631,0.30590769,1,0.42040455,0.284895203,0.112537907,0.205789448,-1.426209919,-0.470294491,-0.16524412,-0.976729701,1,-0.3278776,0,0,0.474203148,-0.428571429,-0.372934991,5
7504,0.32219136,0,0.05019938,0.133741242,0.688834413,0.224639051,-1.426209919,-0.435556913,-0.807052023,-0.919017699,1,-0.270256546,0,1,0.174220735,-0.714285714,-0.26046235,8
9174,0.329404527,0,0.266265423,0.192129151,5.43E-16,0.233011704,0.081462816,-0.520965922,-0.271214952,-0.861420636,1,-0.422140089,0,0,0.341011417,0.142857143,-0.548071548,2
7789,0.033777391,0,-0.072751186,-0.130496571,-0.801893313,-0.098638299,1.966053735,-0.399739674,-0.882210261,-0.828126379,1,-0.215261773,0,0,-0.123341676,1,-0.205182523,9
1870,0.53522205,0,-0.176277097,0.27912349,0.389221375,0.477826149,-1.049291735,-0.268066295,-0.975576275,-0.993305599,1,-0.039786306,1,0,0.173858165,-1,0.216526463,3
5852,0.507919957,0,0.223129141,0.507529073,-0.045828984,0.444693787,0.458381,-0.143193649,-0.73327263,-0.999965181,-1,0.101089363,0,0,0.524414504,0.142857143,0.479420855,12
4828,-2.028638374,0,-0.96417214,-1.983065429,1.486171966,-1.75654233,-0.295455367,-0.662942909,2.052509453,-0.997390824,1,-0.938036601,0,0,-2.048353527,-0.142857143,-1.832862523,1
3069,-2.860792893,0,-0.676535188,-1.965584251,1.481586052,-2.100659782,0.835299184,-0.607184751,1.492038292,-0.378697279,1,-0.634693353,0,0,-1.959595883,0.142857143,-1.308396726,7
9093,0.170628743,0,-0.036111261,-0.025990917,0.312789478,0.051958553,-0.295455367,-0.431305252,-0.837980953,-0.991348517,1,-0.263513629,0,0,-0.0065305,0.142857143,-0.273982624,9
2908,-2.47612425,0,-0.380396008,-1.55572628,1.616106191,-1.964801953,0.081462816,-0.371468886,0.725665428,-0.991702464,1,-0.174436616,0,0,-1.53927765,0.714285714,-0.412248465,7
9312,1.701012827,0,0.7771452,2.035571401,1.484643328,2.080132928,-1.049291735,0.256412626,1.30428793,-0.973263339,-1,0.46345131,0,0,2.024358912,-0.142857143,1.418158412,7
4972,-2.027815445,0,-0.714954594,-1.681117901,1.116241583,-1.639552663,-0.672373551,-0.536083854,1.143831169,0.428602477,1,-0.453402333,0,0,-1.748476831,-0.142857143,-0.911009048,0
3506,0.370215766,1,0.114621848,0.40541876,0.924856112,0.280647471,-0.672373551,0.039694025,-0.659863323,-0.791060611,-1,0.279727954,0,0,0.359224278,-0.428571429,0.794168089,8
4821,-0.319942161,0,0.072657442,-0.38031534,-0.620291125,-0.46448567,-0.672373551,-0.51386937,-0.322858676,-0.652442582,1,-0.4080342,0,0,-0.256694507,0.428571429,-0.62765741,6
9024,-0.344317763,0,-0.188033467,-0.483782816,-1.498952216,-0.488454189,-1.426209919,-0.510444274,-0.333246392,-0.933677173,1,-0.401344987,0,0,-0.425598639,0.428571429,-0.618591172,6
7226,1.890492736,0,0.928520349,2.475813042,0.300254647,2.375190838,0.835299184,0.857006863,2.170792308,-0.778083286,-1,0.926726356,0,0,2.466484032,0.714285714,2.25749038,1
5137,1.643291966,0,0.324497035,1.658707246,0.077990689,1.992174222,0.081462816,-0.051646752,0.476238006,-0.622739251,-1,0.193854941,0,0,1.586744958,-0.142857143,0.891959179,7
1273,-0.186759055,0,-0.217377367,-0.423195515,0.035188827,-0.330697018,-0.672373551,-0.499617322,-0.369840712,-0.99848403,1,-0.380674842,0,0,-0.421053926,0.714285714,-0.555207332,4
1558,0.981063702,0,-0.990652094,0.191205814,1.29662086,1.047322409,0.458381,-0.416080497,0.978194141,-0.266973117,1,-0.2398583,0,0,-0.215100732,0.142857143,-0.077129073,0
3083,-0.297814912,0,-0.050726451,-0.418581114,-0.751753988,-0.442589195,0.835299184,-0.501984273,-0.400361675,-0.82006193,1,-0.385134337,0,0,-0.346370098,0.428571429,-0.580760556,9
6152,0.406740901,0,0.329132669,0.311192904,-0.308754711,0.323661327,-0.672373551,-0.484718865,-0.285494836,-0.95834259,1,-0.353310614,0,0,0.463564462,0.142857143,-0.403325817,2
2931,-1.283226411,0,-0.67175149,-1.509335791,1.315575971,-1.289717486,0.835299184,-0.662005936,1.440760489,-0.984276435,1,-0.92244308,0,0,-1.502585992,1,-1.731980784,1
4719,-0.430775856,0,-0.140551313,-0.477188091,-0.533464489,-0.572176178,1.212217368,-0.373992519,-0.591998727,-0.993032125,1,-0.17799852,0,0,-0.469103267,1,-0.206553446,9
2681,-2.955101553,0,-0.989084223,-2.266062654,1.276748567,-2.127876348,-1.049291735,-0.664389606,2.319987033,-0.977148533,1,-0.97800266,0,0,-2.306819177,-0.142857143,-1.965532662,1
3836,-0.748961757,0,0.11951701,-0.457348743,1.369078299,-0.862930087,0.835299184,-0.173277894,-0.384550171,0.434727283,-1,0.068848645,0,0,-0.380935021,0.714285714,0.218596838,0
9548,-0.584075678,0,0.026821143,-0.572851987,-0.191661044,-0.715668111,-1.049291735,-0.50892387,-0.216152722,-0.997911015,1,-0.398399471,0,0,-0.450412604,0.142857143,-0.64765425,11
4865,0.586770036,0,0.354655708,0.424235659,-1.463487816,0.540930141,-0.295455367,-0.552183569,0.007999643,-0.835971898,1,-0.488792098,0,0,0.597044421,0.428571429,-0.627867029,2
7821,-0.351764584,0,-0.074161362,-0.392620406,0.187746894,-0.49574469,0.835299184,-0.376547617,-0.681749403,-0.844484305,1,-0.181620627,0,0,-0.364726771,1,-0.201781805,9
4668,-3.539798752,0,-0.998324146,-2.357203674,5.43E-16,-2.243076237,1.589135552,-0.664596857,2.41702259,-0.98476827,1,-0.997493755,0,0,-2.389533199,1,-2.020181044,1
5550,0.511822161,0,-0.35201861,0.118453761,0.891226077,0.449416981,-1.049291735,-0.379203388,-0.542815994,-0.53885848,1,-0.185402513,1,0,-0.021360421,-1,-0.064773816,5
7011,0.094420214,0,-0.070836457,-0.011467679,-0.023816598,-0.032527665,-1.426209919,-0.149921826,-1.190125982,-0.990904777,1,-0.01672126,0,0,-0.046671358,0.428571429,0.182533242,4
249,-1.417876269,0,-0.876512344,-1.609445782,2.051462278,-1.385133989,0.081462816,-0.634608837,1.49091108,-0.568140025,1,-0.736009458,0,0,-1.70753684,0.714285714,-1.391936492,1
7536,0.133462656,0,0.22150365,0.023551989,-1.299923556,0.010559847,-0.672373551,-0.511086675,-0.354919989,-0.951783619,1,-0.402593892,0,0,0.167720301,-0.142857143,-0.544833147,2
5501,-0.056972306,0,-0.21937151,-0.212643441,-0.916235431,-0.195717661,-0.295455367,-0.281457915,-0.846186465,-0.979840217,1,-0.056141523,0,0,-0.283510528,0.428571429,0.082657299,9
840,-1.566258373,0,-0.49272329,-1.430219886,1.104929662,-1.484618159,0.835299184,-0.589856288,0.836646355,-0.996799779,1,-0.583180473,0,0,-1.409586347,0.714285714,-1.11642972,10
8098,1.955043529,0,0.841099236,2.531877623,0.911404098,2.477920554,1.212217368,0.988134168,2.212661061,-0.986173649,-1,0.960448847,0,0,2.46779573,0.428571429,2.424150719,10
6607,1.291505363,0,0.69276469,1.768991853,0.875328242,1.475526213,1.212217368,0.998360533,1.591205756,-0.618950274,-1,0.966505025,0,0,1.719205087,0.714285714,2.282736631,1
4986,-1.376847286,0,-0.591896955,-1.525774693,1.191144842,-1.356577741,-0.295455367,-0.663547922,1.427824396,-0.942484338,1,-0.95065203,0,0,-1.479475352,-0.142857143,-1.795835691,10
9302,0.349697143,0,0.312271338,0.245998572,-0.042160253,0.256641538,-0.295455367,-0.500452918,-0.272020493,-0.884681253,1,-0.382245486,0,0,0.402449,0.142857143,-0.468585786,2
2084,1.647058039,0,-0.113559481,1.019918188,-0.420345281,1.9978858,0.835299184,-0.658530915,1.149100778,-0.286693668,1,-0.881308324,0,0,1.025338024,1,-1.642661736,0
5724,-0.071199163,0,-0.127237695,-0.165879802,-1.71663026,-0.210735421,-2.180046286,-0.256555952,-0.985590122,-0.960888842,1,-0.025948108,0,0,-0.2076078,-0.142857143,0.137794763,4
5671,1.05834575,0,0.384550298,1.34056393,1.465993945,1.151490524,-0.295455367,0.770956293,0.888907781,-0.910875356,-1,0.8270999,0,0,1.226907937,-0.142857143,1.96814691,1
7415,1.222841837,0,0.90449792,1.650303748,1.200622397,1.378577315,0.081462816,0.347934851,1.285044547,-0.950678598,-1,0.534447495,0,0,1.768935356,0.714285714,1.446160272,1
3516,-0.310754271,0,-0.162701873,-0.478423713,2.006520323,-0.455409636,0.081462816,-0.494651752,-0.37381656,-0.993000657,1,-0.371422158,0,0,-0.449213757,0.142857143,-0.556635609,10
1812,-0.031257488,0,-0.084323927,-0.189708967,-1.402342298,-0.168434792,0.458381,-0.409474222,-0.816992252,-0.938499383,1,-0.229819823,0,0,-0.179116685,0.428571429,-0.243521024,9
691,0.005058349,0,0.000618792,-0.101778054,-0.220705165,-0.129600689,0.835299184,-0.374478052,-0.940529313,-0.858209592,1,-0.178685582,0,0,-0.07251588,0.428571429,-0.140337486,9
3872,-0.444725138,0,-0.29579529,-0.67381082,1.237921163,-0.585495138,0.458381,-0.547667915,-0.013618674,-0.994510643,1,-0.478623568,0,0,-0.663768536,1,-0.780382441,12
2374,-1.620068629,0,-0.725028078,-1.71509675,0.153811131,-1.672685942,-0.295455367,-0.626203584,1.371033469,-0.973476346,1,-0.701283662,0,0,-1.744421082,0.290776018,-1.368854209,7
1532,-0.58204394,0,-0.188640798,-0.679517153,-0.378766329,-0.713807806,-0.672373551,-0.509159566,-0.168052457,-0.990139458,1,-0.398855146,0,0,-0.636478561,0.428571429,-0.648237133,6
3855,-0.509115554,0,-0.484300851,-0.831077176,1.524387914,-0.646295721,1.966053735,-0.572103392,0.330825521,-0.957509177,1,-0.536301548,0,0,-0.875045853,1,-0.899363727,1
1954,0.267902679,0,-0.210391395,-0.215245588,1.367855389,0.162073954,1.589135552,-0.637885392,0.300218995,-0.984119089,1,-0.75085346,0,0,-0.173320727,1,-1.184116065,1
3048,-1.527442401,0,-0.972714496,-1.72623713,1.421969172,-1.459167143,1.589135552,-0.644576614,1.732701317,-0.989000219,1,-0.7843159,0,0,-1.845231019,0.714285714,-1.495111724,1
2906,-0.296568468,0,-0.588497557,-0.740376871,1.790676645,-0.441351823,0.458381,-0.570384911,0.411052048,-0.997462731,1,-0.532012825,0,0,-0.837886337,1,-0.85993862,1
2564,0.074590733,0,-0.789002336,-0.514624564,0.125989921,-0.054254192,0.458381,-0.493762105,0.515299978,-0.859830646,1,-0.342323755,0,0,-0.744466432,0.714285714,-0.492306424,1
7028,0.252010689,0,-0.091826445,0.049623977,-1.785418968,0.1439096,1.589135552,-0.356548355,-1.064661424,-0.751593022,1,-0.15368372,0,0,0.020868114,0.714285714,-0.051054405,9
8451,-0.070771932,0,-0.16292325,-0.296778025,0.035494554,-0.210285236,1.212217368,-0.475165132,-0.546592717,-0.910339157,1,-0.336356517,0,0,-0.291581559,0.428571429,-0.452541721,9
1078,-0.526560011,0,-0.384971896,-0.900421018,0.409093669,-0.66257512,1.212217368,-0.652378638,0.74401362,-0.993463467,1,-0.831521653,0,0,-0.849507402,1,-1.463364044,1
8527,0.073750833,0,-0.103627684,-0.049237569,-0.837969168,-0.055172102,-1.049291735,-0.262019118,-1.129989094,-0.991740249,1,-0.032491472,0,0,-0.09188193,0.714285714,0.149083062,4
3609,0.91695045,0,-0.045462377,0.832065666,0.304534833,0.962126933,-1.049291735,0.155681207,-0.267796435,-0.937747629,-1,0.381099157,0,0,0.659622886,0.714285714,1.090950677,6
3203,-1.141103128,0,-0.881949352,-1.480995161,1.670219974,-1.183700579,-0.295455367,-0.639187333,1.442199153,-0.995182252,1,-0.75700322,0,0,-1.591111282,-0.142857143,-1.401134942,1
337,0.086741812,0,0.022274343,-0.021212788,-1.277605442,-0.040953226,0.835299184,-0.357539712,-1.017724632,-0.578775409,1,-0.155046787,0,0,0.005249194,0.714285714,-0.081851112,9
7284,-0.081733238,0,-0.056302731,-0.212048601,-1.252841507,-0.221819936,0.835299184,-0.408677787,-0.801724858,-0.594363843,1,-0.228618433,0,0,-0.187634683,0.714285714,-0.249380804,9
388,-0.024483406,0,-0.170220555,-0.258904074,0.209453553,-0.161217958,-1.426209919,-0.462930833,-0.597812991,-0.984177815,1,-0.315258075,0,0,-0.263911831,-0.142857143,-0.404925828,6
6781,-0.413290976,0,-0.11140654,-0.522640826,-1.297783463,-0.555407265,1.212217368,-0.496060828,-0.343228082,-0.851864372,1,-0.374033889,0,0,-0.467038794,1,-0.576859609,9
